world_id,world_name,seed,condition,precision,mean_lift,selected_ids
6,High Persistence Regimes,13,Agent E (Counterfactual Inverted),0.2,-0.01567356050094265,"['prop_signal_down', 'prop_signal_shift_down', 'prop_signal_decay_down', 'prop_dummy_4_up', 'prop_dummy_7_up']"
6,High Persistence Regimes,14,Agent A (Raw Experience),0.0,-0.03701184697024149,"['prop_signal_shift_up', 'prop_dummy_5_up', 'prop_dummy_16_up', 'prop_dummy_10_down', 'prop_dummy_18_down']"
6,High Persistence Regimes,14,Agent B (Heuristic Lift),0.2,0.028504475833044062,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_4_up', 'prop_dummy_17_up', 'prop_dummy_5_up']"
6,High Persistence Regimes,14,Agent C (Evidence Representation),0.2,0.026279899561857622,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_4_up', 'prop_dummy_5_up', 'prop_dummy_16_up']"
6,High Persistence Regimes,14,Agent D (Matched Random),0.0,-0.002179352953022595,"['prop_signal_shift_up', 'prop_dummy_16_down', 'prop_dummy_19_up', 'prop_dummy_21_up', 'prop_dummy_17_down']"
6,High Persistence Regimes,14,Agent E (Counterfactual Inverted),0.2,-0.026279899561857677,"['prop_signal_shift_down', 'prop_signal_down', 'prop_dummy_4_down', 'prop_dummy_5_down', 'prop_dummy_16_down']"
6,High Persistence Regimes,15,Agent A (Raw Experience),0.2,0.0002652847163044147,"['prop_signal_decay_up', 'prop_dummy_7_up', 'prop_dummy_18_up', 'prop_dummy_14_up', 'prop_dummy_21_down']"
6,High Persistence Regimes,15,Agent B (Heuristic Lift),0.2,-0.032112949525816524,"['prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_4_up', 'prop_dummy_7_up', 'prop_dummy_2_up']"
6,High Persistence Regimes,15,Agent C (Evidence Representation),0.2,-0.02277042273518628,"['prop_signal_decay_up', 'prop_dummy_4_up', 'prop_dummy_7_up', 'prop_dummy_18_up', 'prop_dummy_5_down']"
6,High Persistence Regimes,15,Agent D (Matched Random),0.2,0.04968218550502786,"['prop_dummy_3_down', 'prop_signal_up', 'prop_dummy_13_down', 'prop_dummy_20_down', 'prop_spurious_signal_up']"
6,High Persistence Regimes,15,Agent E (Counterfactual Inverted),0.0,0.022770422735186348,"['prop_signal_decay_down', 'prop_dummy_4_down', 'prop_dummy_7_down', 'prop_dummy_18_down', 'prop_dummy_5_up']"
6,High Persistence Regimes,16,Agent A (Raw Experience),0.4,0.09898232970565699,"['prop_signal_up', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_5_down', 'prop_dummy_11_down']"
6,High Persistence Regimes,16,Agent B (Heuristic Lift),0.4,0.09898232970565699,"['prop_signal_up', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_5_down', 'prop_dummy_11_down']"
6,High Persistence Regimes,16,Agent C (Evidence Representation),0.4,0.09898232970565699,"['prop_signal_up', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_5_down', 'prop_dummy_11_down']"
6,High Persistence Regimes,16,Agent D (Matched Random),0.0,0.02103114040775984,"['prop_dummy_8_down', 'prop_dummy_12_up', 'prop_dummy_6_up', 'prop_dummy_10_up', 'prop_dummy_4_up']"
6,High Persistence Regimes,16,Agent E (Counterfactual Inverted),0.2,-0.09898232970565704,"['prop_signal_down', 'prop_signal_shift_down', 'prop_signal_decay_down', 'prop_dummy_5_up', 'prop_dummy_11_up']"
6,High Persistence Regimes,17,Agent A (Raw Experience),0.2,0.06276707734927464,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_19_up', 'prop_dummy_15_down', 'prop_dummy_2_down']"
6,High Persistence Regimes,17,Agent B (Heuristic Lift),0.2,0.004902635392982057,"['prop_signal_shift_up', 'prop_dummy_4_down', 'prop_dummy_5_down', 'prop_signal_up', 'prop_dummy_11_down']"
6,High Persistence Regimes,17,Agent C (Evidence Representation),0.2,0.013071675050424059,"['prop_signal_shift_up', 'prop_dummy_4_down', 'prop_signal_up', 'prop_dummy_11_down', 'prop_dummy_13_up']"
6,High Persistence Regimes,17,Agent D (Matched Random),0.0,0.026842327301000078,"['prop_dummy_13_down', 'prop_dummy_10_up', 'prop_dummy_6_down', 'prop_dummy_8_down', 'prop_dummy_6_up']"
6,High Persistence Regimes,17,Agent E (Counterfactual Inverted),0.2,-0.013071675050424036,"['prop_signal_shift_down', 'prop_dummy_4_up', 'prop_signal_down', 'prop_dummy_11_up', 'prop_dummy_13_down']"
6,High Persistence Regimes,18,Agent A (Raw Experience),0.0,-0.004433087004634772,"['prop_signal_shift_up', 'prop_dummy_20_up', 'prop_dummy_10_down', 'prop_dummy_11_down', 'prop_dummy_8_down']"
6,High Persistence Regimes,18,Agent B (Heuristic Lift),0.0,-0.011848632088285882,"['prop_signal_shift_up', 'prop_dummy_19_up', 'prop_dummy_20_up', 'prop_dummy_10_down', 'prop_dummy_11_down']"
6,High Persistence Regimes,18,Agent C (Evidence Representation),0.0,-0.011848632088285882,"['prop_signal_shift_up', 'prop_dummy_19_up', 'prop_dummy_20_up', 'prop_dummy_10_down', 'prop_dummy_11_down']"
6,High Persistence Regimes,18,Agent D (Matched Random),0.2,0.03236539995701678,"['prop_dummy_2_down', 'prop_signal_shift_down', 'prop_dummy_18_up', 'prop_dummy_11_up', 'prop_dummy_7_down']"
6,High Persistence Regimes,18,Agent E (Counterfactual Inverted),0.2,0.011848632088285915,"['prop_signal_shift_down', 'prop_dummy_19_down', 'prop_dummy_20_down', 'prop_dummy_10_up', 'prop_dummy_11_up']"
6,High Persistence Regimes,19,Agent A (Raw Experience),0.0,0.010329127230652912,"['prop_dummy_9_up', 'prop_signal_shift_up', 'prop_dummy_19_down', 'prop_dummy_7_down', 'prop_dummy_15_down']"
6,High Persistence Regimes,19,Agent B (Heuristic Lift),0.0,-0.017232430520336517,"['prop_dummy_6_up', 'prop_spurious_signal_up', 'prop_dummy_9_up', 'prop_signal_shift_up', 'prop_dummy_19_down']"
6,High Persistence Regimes,19,Agent C (Evidence Representation),0.0,-0.017232430520336517,"['prop_dummy_6_up', 'prop_spurious_signal_up', 'prop_dummy_9_up', 'prop_signal_shift_up', 'prop_dummy_19_down']"
6,High Persistence Regimes,19,Agent D (Matched Random),0.2,0.03556471085918774,"['prop_dummy_18_down', 'prop_spurious_signal_up', 'prop_dummy_13_down', 'prop_signal_shift_down', 'prop_dummy_13_up']"
6,High Persistence Regimes,19,Agent E (Counterfactual Inverted),0.2,0.017232430520336506,"['prop_dummy_6_down', 'prop_spurious_signal_down', 'prop_dummy_9_down', 'prop_signal_shift_down', 'prop_dummy_19_up']"
6,High Persistence Regimes,20,Agent A (Raw Experience),0.0,0.021362689672861146,"['prop_dummy_16_down', 'prop_dummy_18_up', 'prop_dummy_12_down', 'prop_dummy_20_up', 'prop_dummy_2_down']"
6,High Persistence Regimes,20,Agent B (Heuristic Lift),0.2,0.03171395662303792,"['prop_dummy_8_down', 'prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_15_up', 'prop_dummy_16_down']"
6,High Persistence Regimes,20,Agent C (Evidence Representation),0.2,0.04241850533877907,"['prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_16_down', 'prop_dummy_10_down', 'prop_dummy_17_up']"
6,High Persistence Regimes,20,Agent D (Matched Random),0.0,-0.015852683335615313,"['prop_dummy_20_up', 'prop_dummy_18_down', 'prop_dummy_21_down', 'prop_dummy_1_down', 'prop_dummy_5_up']"
6,High Persistence Regimes,20,Agent E (Counterfactual Inverted),0.2,-0.04241850533877915,"['prop_signal_down', 'prop_signal_shift_down', 'prop_dummy_16_up', 'prop_dummy_10_up', 'prop_dummy_17_down']"
6,High Persistence Regimes,21,Agent A (Raw Experience),0.0,0.029317512575420666,"['prop_dummy_13_up', 'prop_spurious_signal_down', 'prop_dummy_20_up', 'prop_dummy_5_up', 'prop_dummy_18_down']"
6,High Persistence Regimes,21,Agent B (Heuristic Lift),0.2,0.02799816525607335,"['prop_dummy_13_up', 'prop_dummy_16_down', 'prop_signal_decay_up', 'prop_spurious_signal_down', 'prop_dummy_20_up']"
6,High Persistence Regimes,21,Agent C (Evidence Representation),0.2,0.02799816525607335,"['prop_dummy_13_up', 'prop_dummy_16_down', 'prop_signal_decay_up', 'prop_spurious_signal_down', 'prop_dummy_20_up']"
6,High Persistence Regimes,21,Agent D (Matched Random),0.0,-0.039577897492481764,"['prop_dummy_2_up', 'prop_dummy_10_up', 'prop_dummy_19_up', 'prop_dummy_17_up', 'prop_dummy_6_up']"
6,High Persistence Regimes,21,Agent E (Counterfactual Inverted),0.0,-0.02799816525607337,"['prop_dummy_13_down', 'prop_dummy_16_up', 'prop_signal_decay_down', 'prop_spurious_signal_up', 'prop_dummy_20_down']"
6,High Persistence Regimes,22,Agent A (Raw Experience),0.2,0.030152261038157525,"['prop_dummy_7_down', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_9_down', 'prop_dummy_11_down']"
6,High Persistence Regimes,22,Agent B (Heuristic Lift),0.4,0.04834626276157102,"['prop_signal_up', 'prop_dummy_7_down', 'prop_signal_shift_up', 'prop_dummy_16_down', 'prop_signal_decay_up']"
6,High Persistence Regimes,22,Agent C (Evidence Representation),0.2,-0.0006768731808071915,"['prop_dummy_7_down', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_9_down', 'prop_dummy_2_down']"
6,High Persistence Regimes,22,Agent D (Matched Random),0.0,-0.04361448503436336,"['prop_dummy_1_up', 'prop_dummy_4_down', 'prop_signal_down', 'prop_dummy_16_down', 'prop_dummy_11_up']"
6,High Persistence Regimes,22,Agent E (Counterfactual Inverted),0.2,0.0006768731808071138,"['prop_dummy_7_up', 'prop_signal_shift_down', 'prop_signal_decay_down', 'prop_dummy_9_up', 'prop_dummy_2_up']"
6,High Persistence Regimes,23,Agent A (Raw Experience),0.2,0.05755601080459338,"['prop_dummy_5_up', 'prop_signal_up', 'prop_dummy_9_up', 'prop_dummy_10_up', 'prop_dummy_18_up']"
6,High Persistence Regimes,23,Agent B (Heuristic Lift),0.2,-0.027566323479152433,"['prop_signal_decay_up', 'prop_dummy_14_down', 'prop_signal_shift_up', 'prop_dummy_5_up', 'prop_dummy_17_down']"
6,High Persistence Regimes,23,Agent C (Evidence Representation),0.2,0.059532060862130774,"['prop_dummy_5_up', 'prop_dummy_17_down', 'prop_signal_up', 'prop_dummy_9_up', 'prop_dummy_10_up']"
6,High Persistence Regimes,23,Agent D (Matched Random),0.0,-0.05895599611986564,"['prop_dummy_21_down', 'prop_dummy_6_up', 'prop_signal_decay_down', 'prop_signal_down', 'prop_dummy_15_down']"
6,High Persistence Regimes,23,Agent E (Counterfactual Inverted),0.0,-0.059532060862130795,"['prop_dummy_5_down', 'prop_dummy_17_up', 'prop_signal_down', 'prop_dummy_9_down', 'prop_dummy_10_down']"
6,High Persistence Regimes,24,Agent A (Raw Experience),0.0,-0.011561643517443187,"['prop_signal_shift_up', 'prop_dummy_12_up', 'prop_dummy_15_up', 'prop_dummy_6_up', 'prop_spurious_signal_up']"
6,High Persistence Regimes,24,Agent B (Heuristic Lift),0.2,0.05335172809930093,"['prop_dummy_21_down', 'prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_7_up', 'prop_dummy_12_up']"
6,High Persistence Regimes,24,Agent C (Evidence Representation),0.2,0.05256741437381074,"['prop_dummy_21_down', 'prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_12_up', 'prop_dummy_3_up']"
6,High Persistence Regimes,24,Agent D (Matched Random),0.0,0.010787203230806897,"['prop_dummy_19_down', 'prop_dummy_9_up', 'prop_dummy_15_down', 'prop_dummy_2_down', 'prop_dummy_3_down']"
6,High Persistence Regimes,24,Agent E (Counterfactual Inverted),0.2,-0.052567414373810704,"['prop_dummy_21_up', 'prop_signal_down', 'prop_signal_shift_down', 'prop_dummy_12_down', 'prop_dummy_3_down']"
6,High Persistence Regimes,25,Agent A (Raw Experience),0.2,0.02563642792717271,"['prop_signal_up', 'prop_spurious_signal_down', 'prop_dummy_7_up', 'prop_dummy_19_up', 'prop_dummy_14_down']"
6,High Persistence Regimes,25,Agent B (Heuristic Lift),0.4,0.011991769907997806,"['prop_signal_up', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_spurious_signal_down', 'prop_dummy_15_down']"
6,High Persistence Regimes,25,Agent C (Evidence Representation),0.4,0.04479859287813605,"['prop_signal_up', 'prop_signal_decay_up', 'prop_spurious_signal_down', 'prop_dummy_18_up', 'prop_dummy_7_up']"
6,High Persistence Regimes,25,Agent D (Matched Random),0.2,0.019191707555637795,"['prop_dummy_9_up', 'prop_dummy_21_down', 'prop_signal_up', 'prop_dummy_3_down', 'prop_dummy_6_down']"
6,High Persistence Regimes,25,Agent E (Counterfactual Inverted),0.0,-0.04479859287813605,"['prop_signal_down', 'prop_signal_decay_down', 'prop_spurious_signal_up', 'prop_dummy_18_down', 'prop_dummy_7_down']"
6,High Persistence Regimes,26,Agent A (Raw Experience),0.0,0.026305638526331998,"['prop_dummy_2_up', 'prop_dummy_21_up', 'prop_dummy_7_down', 'prop_dummy_9_down', 'prop_dummy_10_down']"
6,High Persistence Regimes,26,Agent B (Heuristic Lift),0.2,0.08035277045104326,"['prop_signal_up', 'prop_dummy_2_up', 'prop_dummy_21_up', 'prop_dummy_18_up', 'prop_dummy_7_down']"
6,High Persistence Regimes,26,Agent C (Evidence Representation),0.2,0.08035277045104326,"['prop_signal_up', 'prop_dummy_2_up', 'prop_dummy_21_up', 'prop_dummy_18_up', 'prop_dummy_7_down']"
6,High Persistence Regimes,26,Agent D (Matched Random),0.0,0.012549754618401698,"['prop_dummy_20_down', 'prop_dummy_3_up', 'prop_dummy_18_up', 'prop_dummy_3_down', 'prop_dummy_10_down']"
6,High Persistence Regimes,26,Agent E (Counterfactual Inverted),0.0,-0.08035277045104322,"['prop_signal_down', 'prop_dummy_2_down', 'prop_dummy_21_down', 'prop_dummy_18_down', 'prop_dummy_7_up']"
6,High Persistence Regimes,27,Agent A (Raw Experience),0.2,0.052508727791380126,"['prop_dummy_16_up', 'prop_dummy_12_down', 'prop_signal_up', 'prop_dummy_15_up', 'prop_dummy_3_down']"
6,High Persistence Regimes,27,Agent B (Heuristic Lift),0.2,0.004514796409656763,"['prop_signal_decay_up', 'prop_dummy_7_up', 'prop_signal_shift_up', 'prop_dummy_16_up', 'prop_dummy_12_down']"
6,High Persistence Regimes,27,Agent C (Evidence Representation),0.2,0.034929542953435554,"['prop_signal_decay_up', 'prop_dummy_7_up', 'prop_dummy_16_up', 'prop_dummy_12_down', 'prop_dummy_6_up']"
6,High Persistence Regimes,27,Agent D (Matched Random),0.0,-0.004647459445545643,"['prop_dummy_17_down', 'prop_dummy_12_up', 'prop_dummy_19_up', 'prop_dummy_5_down', 'prop_dummy_6_up']"
6,High Persistence Regimes,27,Agent E (Counterfactual Inverted),0.0,-0.03492954295343561,"['prop_signal_decay_down', 'prop_dummy_7_down', 'prop_dummy_16_down', 'prop_dummy_12_up', 'prop_dummy_6_down']"
6,High Persistence Regimes,28,Agent A (Raw Experience),0.2,0.009076817758898504,"['prop_signal_shift_up', 'prop_dummy_16_up', 'prop_dummy_6_down', 'prop_signal_up', 'prop_dummy_12_up']"
6,High Persistence Regimes,28,Agent B (Heuristic Lift),0.4,0.021799688108887504,"['prop_signal_shift_up', 'prop_dummy_16_up', 'prop_signal_decay_up', 'prop_dummy_6_down', 'prop_signal_up']"
6,High Persistence Regimes,28,Agent C (Evidence Representation),0.4,0.021799688108887504,"['prop_signal_shift_up', 'prop_dummy_16_up', 'prop_signal_decay_up', 'prop_dummy_6_down', 'prop_signal_up']"
6,High Persistence Regimes,28,Agent D (Matched Random),0.2,-0.014159571296016827,"['prop_signal_shift_down', 'prop_dummy_20_down', 'prop_dummy_1_up', 'prop_dummy_14_up', 'prop_dummy_16_up']"
6,High Persistence Regimes,28,Agent E (Counterfactual Inverted),0.2,-0.02179968810888757,"['prop_signal_shift_down', 'prop_dummy_16_down', 'prop_signal_decay_down', 'prop_dummy_6_up', 'prop_signal_down']"
6,High Persistence Regimes,29,Agent A (Raw Experience),0.2,-0.04305956112852666,"['prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_6_down', 'prop_dummy_16_up', 'prop_dummy_2_up']"
6,High Persistence Regimes,29,Agent B (Heuristic Lift),0.2,-0.02367494574391128,"['prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_1_up', 'prop_dummy_6_down', 'prop_dummy_16_up']"
6,High Persistence Regimes,29,Agent C (Evidence Representation),0.2,-0.02367494574391128,"['prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_1_up', 'prop_dummy_6_down', 'prop_dummy_16_up']"
6,High Persistence Regimes,29,Agent D (Matched Random),0.2,0.024823975044563285,"['prop_dummy_14_down', 'prop_signal_decay_up', 'prop_dummy_8_up', 'prop_dummy_16_up', 'prop_dummy_6_up']"
6,High Persistence Regimes,29,Agent E (Counterfactual Inverted),0.2,0.02367494574391126,"['prop_signal_shift_down', 'prop_signal_decay_down', 'prop_dummy_1_down', 'prop_dummy_6_up', 'prop_dummy_16_down']"
6,High Persistence Regimes,30,Agent A (Raw Experience),0.4,0.06158009439596127,"['prop_signal_up', 'prop_dummy_14_up', 'prop_dummy_15_down', 'prop_signal_decay_up', 'prop_signal_shift_up']"
6,High Persistence Regimes,30,Agent B (Heuristic Lift),0.4,0.0728439759401178,"['prop_signal_up', 'prop_dummy_14_up', 'prop_dummy_15_down', 'prop_dummy_16_up', 'prop_signal_decay_up']"
6,High Persistence Regimes,30,Agent C (Evidence Representation),0.4,0.0728439759401178,"['prop_signal_up', 'prop_dummy_14_up', 'prop_dummy_15_down', 'prop_dummy_16_up', 'prop_signal_decay_up']"
6,High Persistence Regimes,30,Agent D (Matched Random),0.0,-0.027756778053974484,"['prop_dummy_14_up', 'prop_dummy_6_up', 'prop_dummy_16_down', 'prop_signal_down', 'prop_dummy_17_down']"
6,High Persistence Regimes,30,Agent E (Counterfactual Inverted),0.0,-0.07284397594011786,"['prop_signal_down', 'prop_dummy_14_down', 'prop_dummy_15_up', 'prop_dummy_16_down', 'prop_signal_decay_down']"
7,Low Persistence Regimes,1,Agent A (Raw Experience),0.2,-0.006667549143143214,"['prop_signal_shift_up', 'prop_dummy_19_down', 'prop_signal_decay_up', 'prop_dummy_12_up', 'prop_dummy_9_down']"
7,Low Persistence Regimes,1,Agent B (Heuristic Lift),0.4,0.037228419866513186,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_2_up', 'prop_dummy_19_down', 'prop_signal_decay_up']"
7,Low Persistence Regimes,1,Agent C (Evidence Representation),0.4,0.037228419866513186,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_2_up', 'prop_dummy_19_down', 'prop_signal_decay_up']"
7,Low Persistence Regimes,1,Agent D (Matched Random),0.2,0.00586519556576034,"['prop_dummy_1_up', 'prop_dummy_15_up', 'prop_dummy_21_up', 'prop_signal_decay_up', 'prop_dummy_5_up']"
7,Low Persistence Regimes,1,Agent E (Counterfactual Inverted),0.2,-0.03722841986651321,"['prop_signal_shift_down', 'prop_signal_down', 'prop_dummy_2_down', 'prop_dummy_19_up', 'prop_signal_decay_down']"
7,Low Persistence Regimes,2,Agent A (Raw Experience),0.2,0.018200258700774075,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_6_up', 'prop_dummy_1_down', 'prop_dummy_8_down']"
7,Low Persistence Regimes,2,Agent B (Heuristic Lift),0.4,0.052844598674905895,"['prop_dummy_5_down', 'prop_dummy_16_down', 'prop_signal_shift_up', 'prop_signal_up', 'prop_signal_decay_up']"
7,Low Persistence Regimes,2,Agent C (Evidence Representation),0.4,-0.00529655304583374,"['prop_signal_shift_up', 'prop_signal_up', 'prop_signal_decay_up', 'prop_dummy_10_down', 'prop_spurious_signal_up']"
7,Low Persistence Regimes,2,Agent D (Matched Random),0.0,-0.0019244399599215533,"['prop_spurious_signal_down', 'prop_signal_decay_down', 'prop_dummy_8_down', 'prop_dummy_2_up', 'prop_dummy_20_down']"
7,Low Persistence Regimes,2,Agent E (Counterfactual Inverted),0.2,0.00529655304583374,"['prop_signal_shift_down', 'prop_signal_down', 'prop_signal_decay_down', 'prop_dummy_10_up', 'prop_spurious_signal_down']"
7,Low Persistence Regimes,3,Agent A (Raw Experience),0.2,0.005788560284089317,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_5_down', 'prop_dummy_14_up', 'prop_dummy_6_down']"
7,Low Persistence Regimes,3,Agent B (Heuristic Lift),0.2,0.036274099377223354,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_5_down', 'prop_dummy_2_down', 'prop_spurious_signal_up']"
7,Low Persistence Regimes,3,Agent C (Evidence Representation),0.2,0.036274099377223354,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_5_down', 'prop_dummy_2_down', 'prop_spurious_signal_up']"
7,Low Persistence Regimes,3,Agent D (Matched Random),0.0,-0.014901411767171645,"['prop_dummy_4_down', 'prop_dummy_15_down', 'prop_dummy_14_up', 'prop_dummy_1_up', 'prop_dummy_8_down']"
7,Low Persistence Regimes,3,Agent E (Counterfactual Inverted),0.2,-0.03627409937722331,"['prop_signal_shift_down', 'prop_signal_down', 'prop_dummy_5_up', 'prop_dummy_2_up', 'prop_spurious_signal_down']"
7,Low Persistence Regimes,4,Agent A (Raw Experience),0.2,0.0007786480108029736,"['prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_17_up', 'prop_dummy_5_up', 'prop_dummy_3_up']"
7,Low Persistence Regimes,4,Agent B (Heuristic Lift),0.2,0.0007786480108029736,"['prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_17_up', 'prop_dummy_5_up', 'prop_dummy_3_up']"
7,Low Persistence Regimes,4,Agent C (Evidence Representation),0.2,0.0007786480108029736,"['prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_17_up', 'prop_dummy_5_up', 'prop_dummy_3_up']"
7,Low Persistence Regimes,4,Agent D (Matched Random),0.0,-0.026304853623379566,"['prop_dummy_4_down', 'prop_dummy_6_down', 'prop_signal_shift_up', 'prop_dummy_20_up', 'prop_dummy_9_down']"
7,Low Persistence Regimes,4,Agent E (Counterfactual Inverted),0.2,-0.0007786480108029625,"['prop_signal_down', 'prop_signal_shift_down', 'prop_dummy_17_down', 'prop_dummy_5_down', 'prop_dummy_3_down']"
7,Low Persistence Regimes,5,Agent A (Raw Experience),0.0,-0.0036312646971517594,"['prop_dummy_3_down', 'prop_dummy_2_up', 'prop_dummy_10_down', 'prop_dummy_11_down', 'prop_dummy_14_down']"
7,Low Persistence Regimes,5,Agent B (Heuristic Lift),0.4,-0.03525707071061947,"['prop_signal_up', 'prop_signal_decay_up', 'prop_signal_shift_up', 'prop_spurious_signal_up', 'prop_dummy_19_up']"
7,Low Persistence Regimes,5,Agent C (Evidence Representation),0.4,-0.007317887818714286,"['prop_signal_up', 'prop_signal_decay_up', 'prop_signal_shift_up', 'prop_dummy_19_up', 'prop_dummy_3_down']"
7,Low Persistence Regimes,5,Agent D (Matched Random),0.0,-0.004430826586126346,"['prop_dummy_16_down', 'prop_dummy_5_up', 'prop_dummy_20_down', 'prop_dummy_8_up', 'prop_dummy_19_up']"
7,Low Persistence Regimes,5,Agent E (Counterfactual Inverted),0.2,0.007317887818714286,"['prop_signal_down', 'prop_signal_decay_down', 'prop_signal_shift_down', 'prop_dummy_19_down', 'prop_dummy_3_up']"
7,Low Persistence Regimes,6,Agent A (Raw Experience),0.2,-0.03625584050932394,"['prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_4_down', 'prop_dummy_5_up', 'prop_dummy_8_down']"
7,Low Persistence Regimes,6,Agent B (Heuristic Lift),0.4,0.030337863067926917,"['prop_signal_up', 'prop_dummy_19_up', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_4_down']"
7,Low Persistence Regimes,6,Agent C (Evidence Representation),0.4,0.030337863067926917,"['prop_signal_up', 'prop_dummy_19_up', 'prop_signal_shift_up', 'prop_signal_decay_up', 'prop_dummy_4_down']"
7,Low Persistence Regimes,6,Agent D (Matched Random),0.0,-0.0334208445416011,"['prop_dummy_15_up', 'prop_signal_decay_down', 'prop_dummy_12_down', 'prop_dummy_21_up', 'prop_dummy_5_up']"
7,Low Persistence Regimes,6,Agent E (Counterfactual Inverted),0.2,-0.030337863067926917,"['prop_signal_down', 'prop_dummy_19_down', 'prop_signal_shift_down', 'prop_signal_decay_down', 'prop_dummy_4_up']"
7,Low Persistence Regimes,7,Agent A (Raw Experience),0.2,0.03803097647915671,"['prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_20_up', 'prop_dummy_19_up', 'prop_dummy_10_down']"
7,Low Persistence Regimes,7,Agent B (Heuristic Lift),0.2,0.053850018466146655,"['prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_15_down', 'prop_dummy_20_up', 'prop_dummy_19_up']"
7,Low Persistence Regimes,7,Agent C (Evidence Representation),0.2,0.053850018466146655,"['prop_signal_up', 'prop_signal_shift_up', 'prop_dummy_15_down', 'prop_dummy_20_up', 'prop_dummy_19_up']"
7,Low Persistence Regimes,7,Agent D (Matched Random),0.0,-0.016641209591975924,"['prop_dummy_7_up', 'prop_dummy_1_down', 'prop_dummy_9_down', 'prop_dummy_17_down', 'prop_spurious_signal_down']"
7,Low Persistence Regimes,7,Agent E (Counterfactual Inverted),0.2,-0.053850018466146655,"['prop_signal_down', 'prop_signal_shift_down', 'prop_dummy_15_up', 'prop_dummy_20_down', 'prop_dummy_19_down']"
7,Low Persistence Regimes,8,Agent A (Raw Experience),0.0,0.004766227058894091,"['prop_signal_shift_up', 'prop_dummy_8_down', 'prop_dummy_6_down', 'prop_dummy_15_up', 'prop_dummy_11_down']"
7,Low Persistence Regimes,8,Agent B (Heuristic Lift),0.4,0.06134049954109496,"['prop_signal_shift_up', 'prop_signal_up', 'prop_dummy_8_down', 'prop_signal_decay_up', 'prop_dummy_6_down']"
7,Low Persistence Regimes,8,Agent C (Evidence Representation),0.2,0.03347672245131169,"['prop_signal_shift_up', 'prop_dummy_8_down', 'prop_signal_decay_up', 'prop_dummy_6_down', 'prop_dummy_15_up']"
7,Low Persistence Regimes,8,Agent D (Matched Random),0.0,0.003931468508618563,"['prop_dummy_4_up', 'prop_dummy_8_down', 'prop_dummy_9_up', 'prop_dummy_1_up', 'prop_dummy_3_up']"
7,Low Persistence Regimes,8,Agent E (Counterfactual Inverted),0.2,-0.03347672245131168,"['prop_signal_shift_down', 'prop_dummy_8_up', 'prop_signal_decay_down', 'prop_dummy_6_up', 'prop_dummy_15_down']"
7,Low Persistence Regimes,9,Agent A (Raw Experience),0.4,-0.0025794659167591495,"['prop_signal_decay_up', 'prop_dummy_20_up', 'prop_dummy_15_down', 'prop_signal_up', 'prop_signal_shift_up']"
7,Low Persistence Regimes,9,Agent B (Heuristic Lift),0.4,0.014999226577187585,"['prop_signal_decay_up', 'prop_dummy_20_up', 'prop_dummy_15_down', 'prop_dummy_1_up', 'prop_signal_up']"
7,Low Persistence Regimes,9,Agent C (Evidence Representation),0.4,-0.0025794659167591495,"['prop_signal_decay_up', 'prop_dummy_20_up', 'prop_dummy_15_down', 'prop_signal_up', 'prop_signal_shift_up']"
7,Low Persistence Regimes,9,Agent D (Matched Random),0.0,-0.004562643832420698,"['prop_dummy_11_down', 'prop_dummy_16_down', 'prop_dummy_8_down', 'prop_dummy_5_down', 'prop_dummy_1_up']"
7,Low Persistence Regimes,9,Agent E (Counterfactual Inverted),0.2,0.0025794659167591273,"['prop_signal_decay_down', 'prop_dummy_20_down', 'prop_dummy_15_up', 'prop_signal_down', 'prop_signal_shift_down']"
